"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"2411265","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","JOSE MARIA PINO SUAREZ","CALLE","FRANCISCO I. MADERO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","AVENIDA","PASEO TOLLOCAN","60",,,,,,"COLONIA","SANTA ANA TLAPALTITLAN",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4244","002","7221995755",,,"Fijo","19.28459648","-99.62448988","2010-07"
"7357430","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PARQUE DE CHAPULTEPEC","CALLE","PARQUE BOSENCHEVE","CALLE","PARQUE NEVADO DE TOLUCA","CALLE","PARQUE VALLE ESCONDIDO","304","A",,,"0",,"COLONIA","PARQUES NACIONALES",,,,"50110","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1945","027",,,,"Fijo","19.28501449","-99.68984336","2019-11"
"2412039","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","CALLE","MANZANARES","CALLE","PRESA DE LA AMISTAD","CALLE","ATOTONILCO","0","SN",,,"0",,"COLONIA","SANTA ANA",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4282","001",,,,"Fijo","19.27875349","-99.61029557","2010-07"
"7357476","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALZADA","EL NEVADO","CALLE","SAN PEDRO","CALLE","SAN PABLO","CALLE","SAN PABLO",,"SN",,,,,"BARRIO","LA CAPILLA",,,,"50265","15","MÉXICO                      ","106","Toluca","0043","Cacalomacán","4901","007",,,,"Fijo","19.24753767","-99.70960412","2019-11"
"2411873","PÓLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","TENANCINGO","CALLE","TENANGO","CALLE","CUAUTITLAN","CALLE","OTUMBA",,"SN",,,,,"COLONIA","SORJUANA INES DE LA CRUZ",,,,"50040","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","042A","021","7221671730",,,"Fijo","19.29227","-99.6682902","2013-07"
"2412273","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","2 DE ABRIL","CALLE","MIGUEL HIDALGO","CALLE","MIGUEL HIDALGO","0","SN",,,"0",,"COLONIA","SANTA ANA TLAPALTITLAN",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4244","012","7226308085",,,"Fijo","19.28117337","-99.61699838","2010-07"
"7359155","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","CUAUHTEMOC","CALLE","BERNAL","CALLE","MORELOS","207",,,,,,"LOCALIDAD","CAPULTITLAN",,,,"50260","15","MÉXICO                      ","106","Toluca","0046","Capultitlán","4846","017",,,,"Fijo","19.24953851","-99.66548153","2019-11"
"7357558","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","CALLE AL REFUGIO","CALLE","NINGUNO","CALLE","GOLONDRINAS","CALLE","NINGUNO",,"SN",,,,,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","1837","061",,,,"Fijo","19.23168054","-99.6752952","2019-11"
"7359033","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","INSURGENTES","AVENIDA","PASEO COLON","CALLE","JUAN ALDAMA","CALLE","MORELOS","110",,,,,,"LOCALIDAD","CAPULTITTLAN",,,,"50260","15","MÉXICO                      ","106","Toluca","0046","Capultitlán","4846","022",,,,"Fijo","19.24826071","-99.66403539","2019-11"
"7395088","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","SONORA","AVENIDA","20 DE NOVIEMBRE","PRIVADA","NINGUNO","CALLE","VICENTE GUERRERO",,"SN",,,,,"BARRIO","LA CONCEPCION",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4719","010",,,,"Fijo","19.34118503","-99.63145301","2019-11"
"7357994","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","DALIAS","CALLE","JAZMIN","CALLE","ALCATRAZ","CALLE","NARCISO",,"SN",,,,,"COLONIA","LAS MARGARITAS TOLUCA DE LERDO",,,,"50261","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1061","021",,,,"Fijo","19.24897214","-99.63435925","2019-11"
"7358039","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","CALLE","CHAMIZAL","CALLE","CALLE DE LA BARRANCA","CALLE","CALLE DE LA BARRANCA",,"SN",,,,,"PUEBLO","SAN JUAN TILAPA",,,,"50225","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","021",,,,"Fijo","19.21760836","-99.6606929","2019-11"
"7358045","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","VICENTE GUERRERO","CALLE","NIÑOS HEROES","CALLE","EMILIANO ZAPATA","CALLE","EMILIANO ZAPATA",,"SN",,,,,"PUEBLO","SAN JUAN TILAPA",,,,"50225","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","014",,,,"Fijo","19.21865369","-99.65802143","2019-11"
"7357723","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGUNA DE AMANALCO","CALLE","LAGUNA DE MONTEBELLO","CALLE","LAGUNA MISTERIOSA","CALLE","LAGUNA DE TRES PALOS","601",,,,,,"COLONIA","PARQUES NACIONALES",,,,"50110","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1930","035","7228435063",,,"Fijo","19.28256049","-99.68634651","2019-11"
"7390565","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGUNA DE GUZMAN","CALLE","LAGO RODOLFO","PRIVADA","LAGUNA DE GUZMAN","CALLE","LAGO VILLARRICA","300",,,,,,"COLONIA","SEMINARIO",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2021","006",,,,"Fijo","19.2651371","-99.67111132","2019-11"
"7357744","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LIBERTAD","CALLE","INDEPENDENCIA","CALLE","MORELOS","CALLE","INSURGENTES","0","SN",,,"0",,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","1837","025",,,,"Fijo","19.22690676","-99.67062536","2019-11"
"7390965","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGUNA DEL VOLCAN","CALLE","GENERAL ÁLVARO OBREGON","CALLE","LAGO MARACAIBO","CALLE","LAGO SUPERIOR","327","SN",,,"0",,"COLONIA","COLONIA",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1998","055",,,,"Fijo","19.27049019","-99.67065247","2019-11"
"7110119","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","AGUSTIN MILLAN","CALLE","HIDALGO","CALLE","5 DE FEBRERO","CERRADA","CERRADA DEL FRONTÓN",,"SN",,,,,"LOCALIDAD","FRACC SOR JUANA INES DE LA CRUZ",,,,"50226","15","MÉXICO                      ","106","Toluca","0084","San Pedro Totoltepec","4598","022",,,,"Fijo","19.31377945","-99.57203613","2019-11"
"7265275","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","VICENTE VILLADA","CALLE","MIGUEL HIDALGO","CALLE","MALINCHE","CALLE","MORELIA","0","SN",,,"0",,"LOCALIDAD","SAN LORENZO TEPALTITLAN",,,,"50010","15","MÉXICO                      ","106","Toluca","0075","San Lorenzo Tepaltitlán","4189","021",,,,"Fijo","19.31163124","-99.62258202","2019-11"
"7110170","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","VICENTE GUERRER0","CALLE","JUAN FERNANDEZ ALBARRAN","CALLE","MIGUEL HIDALGO",,"SN",,,,,"BARRIO","BARRIO DE LA CANDELARIA",,,,"50200","15","MÉXICO                      ","106","Toluca","0079","San Mateo Otzacatipan","2695","003",,,,"Fijo","19.32825135","-99.59013984","2019-11"
"7391817","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","MARIANO MATAMOROS","CALLE","IGNACIO LOPEZ RAYON","CALLE","INDEPENDENCIA",,"SN",,,,,"BARRIO","SANTA MARIA",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","1521","020",,,,"Fijo","19.35902458","-99.65789396","2019-11"
"7265701","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","HIDALGO","CALLE","CHIHUAHUA","CALLE","ATOTONILCO","417",,,,"0",,"LOCALIDAD","LOS FRESNOS",,,,"50010","15","MÉXICO                      ","106","Toluca","0075","San Lorenzo Tepaltitlán","4189","034",,,,"Fijo","19.30769347","-99.62294036","2019-11"
"2399605","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","CUAUHTEMOC","CALLE","BENITO JUAREZ","CALLE","ADOLFO LOPEZ MATEOS","AVENIDA","PASEO COLÓN","112","SN",,,"0",,"COLONIA","CAPULTITLAN",,,,"50260","15","MÉXICO                      ","106","Toluca","0046","Capultitlán","4846","006",,,,"Fijo","19.2503778","-99.66513692","2010-07"
"7265565","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","NINGUNO","PRIVADA","LA HACIENDA","CALLE","DOROTEO ARANGO",,"SN",,,,,"COLONIA","EL CARMEN TOTOLTEPEC",,,,"50240","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4333","033",,,,"Fijo","19.29744412","-99.59262007","2019-11"
"7391659","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","10 DE MAYO","CALLE","ALEJANDRO HUMBOLDT","PRIVADA","10 DE MAYO","CALLE","5 DE MAYO",,"SN",,,,,"BARRIO","SAN PABLO AUTOPAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2727","013",,,,"Fijo","19.35054297","-99.64589365","2019-11"
"7110343","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","6 a 10 personas","CALLE","MANUEL AVILA CAMACHO","CALLE","MANUEL ÁVILA CAMACHO","CALLE","ZANJA","CALLE","ZANJA",,"SN",,,,,"BARRIO","SAN MIGUEL TOTOLTEPEC",,,,"50225","15","MÉXICO                      ","106","Toluca","0112","San Miguel Totoltepec","2483","007",,,,"Semifijo","19.3277081","-99.57379702","2019-11"
"2399554","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","INSURGENTES","CALLE","MIGUEL HIDALGO","AVENIDA","PASEO COLON","CALLE","MORELOS","117",,,,"0",,"PUEBLO","CAPULTITLAN",,,,"50260","15","MÉXICO                      ","106","Toluca","0046","Capultitlán","4850","033",,,,"Fijo","19.24826233","-99.66312961","2010-07"
"7110534","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PASEO TOTOLTEPEC","CALLE","INDEPENDENCIA","CALLE","NINGUNO","CERRADA","DE LA PALMA","9",,,,,,"FRACCIONAMIENTO","ARMANDO NEYRA CHAVEZ",,,,"50226","15","MÉXICO                      ","106","Toluca","0084","San Pedro Totoltepec","2905","009",,,,"Semifijo","19.31249669","-99.58581269","2019-11"
"7265774","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","POLIESTER","PRIVADA","ORIENTE",,"SN",,,,,"LOCALIDAD","CELANESE",,,,"50010","15","MÉXICO                      ","106","Toluca","0075","San Lorenzo Tepaltitlán","4193","008",,,,"Fijo","19.30555269","-99.62286123","2019-11"
"2399677","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","ANTONIO BERNAL","CALLE","LIBERTAD","CALLE","FRANCISCO VILLA","0","SN",,,"0",,"PUEBLO","CAPULTITLAN",,,,"50260","15","MÉXICO                      ","106","Toluca","0046","Capultitlán","4850","007",,,,"Fijo","19.25213485","-99.66220327","2010-07"
"8443952","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MOCTEZUMA","CALLE","REMANENTE","CALLE","PRIVADA DE TLATELOLCO","CALLE","PRIVADA DE TLATELOLCO",,"SN",,,,,"CONJUNTO HABITACIONAL","JESUS GARCIA  LOVERA",,,,"50200","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","430A","012","7228930267",,,"Fijo","19.30788917","-99.58432475","2019-11"
"2409865","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","CUITLAHUAC","CALLE","MOCTEZUMA XOCOYOTZIN","CALLE","CUITLAHUAC","CALLE","SIN REFERENCIA",,"SN",,,,,"PRIVADA","SANTA MARIA TOTOLTEPEC",,,,"50200","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4297","015",,,,"Fijo","19.30516762","-99.59165106","2010-07"
"2409821","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","CUAUHTEMOC","CALLE","HUITZILIHUITL","AVENIDA","PASEO TOTOLTEPEC","CALLE","MOCTEZUMA ALHUICAMINA","0","SN",,,"0",,"LOCALIDAD","SANTA MARIA TOTOLTEPEC",,,,"50200","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4297","005",,,,"Semifijo","19.30386568","-99.58666462","2010-07"
"2409807","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","PASEO TOTOLTEPEC","PRIVADA","NINGUNO","CALLE","MOCTEZUMA ALHUICAMINA","CALLE","MOCTEZUMA ALHUICAMINA","0","SN",,,"0",,"LOCALIDAD","SANTA MARIA TOTOLTEPEC",,,,"50200","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4297","005",,,,"Fijo","19.30497069","-99.58626838","2010-07"
"2404665","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAS PALOMAS","CALLE","TLALA","CALLE","PALOMA CAPUCHINA","CALLE","NINGUNO","100",,,,,,"COLONIA","COL. LAS PALOMAS TOLUCA DE LERDO",,,,"50261","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1061","009",,,,"Fijo","19.2473693","-99.63502054","2014-12"
"2398239","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGUNA DEL VOLCAN","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","LAGO DE SAYULA","0","SN","MERCADO PUBLICO","PLANTA BAJA","95",,"COLONIA","SEMINARIO","MERCADO PUBLICO","MERCADO EL SEMINARIO","95","50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1998","041",,,,"Fijo","19.26984509","-99.6711454","2010-07"
"2398232","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGUNA DEL VOLCAN","CALLE","NINGUNO","CALLE","GRAL. ALVARO OBREGON","CALLE","LAGO DE SAYULA","0","SN",,,"74","E-74","COLONIA","SEMINARIO",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1998","041",,,,"Fijo","19.26987629","-99.67112627","2010-07"
"2409904","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","CARLOS HANK GONZALEZ","CALLE","NINGUNO","CALLE","MIGUEL HIDALGO","CALLE","3A PRIVADA DE MIGUEL HIDALGO",,"SN",,,,,"COLONIA","EL CARMEN TOTOLTEPEC",,,,"50240","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4333","036",,,,"Fijo","19.29886068","-99.59352756","2010-07"
"2421187","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","PROFESOR FILIBERTO NAVAS","CALLE","FRANCISCO MARQUEZ","CALLE","CASTILLO DE CHAPULTEPEC","CALLE","NICOLÁS BRAVO",,"SN",,,,,"COLONIA","EJIDOD ALTAMIRANO",,,,"50100","15","MÉXICO                      ","106","Toluca","0080","San Mateo Oxtotitlán","3814","028",,,,"Fijo","19.29987772","-99.69462273","2014-12"
"2421201","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","JUAN ESCUTIA","PRIVADA","JUAN ESCUTIA","PRIVADA","JUAN ESCUTIA","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"COLONIA","NIÑOS HEROES",,,,"50100","15","MÉXICO                      ","106","Toluca","0080","San Mateo Oxtotitlán","3833","013",,,,"Fijo","19.29846383","-99.69224688","2010-07"
"2398915","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGO WINNIPEG","CALLE","LAGUNA VERDE","CALLE","LAGO ELITE","CALLE","LAGUNA DE LA LUNA",,"SN",,,,,"COLONIA","SEMINARIO 1A SECC.",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1998","046",,,,"Fijo","19.26583321","-99.6789656","2010-07"
"2384841","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","AVENIDA","20 DE NOVIEMBRE","CERRADA","SONORA","CALLE","BENITO JUÁREZ GARCÍA","0","SN",,,"0",,"BARRIO","CENTRO",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4719","030",,,,"Fijo","19.33700996","-99.63305582","2010-07"
"9125594","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LIBERTAD","PRIVADA","LIBERTAD","CALLE","GUADALUPE","CALLE","2 DE ABRIL","0","SN",,,"0",,"COLONIA","SAN BUENAVENTURA",,,,"50110","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","494A","005",,,,"Fijo","19.26885974","-99.69070828","2019-11"
"2384814","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","NICOLAS BRAVO","CERRADA","SONORA","CALLE","BENITO JUÁREZ GARCÍA","0","SN",,,"0",,"BARRIO","CENTRO",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4719","030",,,,"Fijo","19.33709195","-99.63426435","2010-07"
"2384845","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","BENITO JUAREZ GARCIA","AVENIDA","20 DE NOVIEMBRE","CALLE","NICOLAS BRAVO","CALLE","MIGUEL HIDALGO","0","SN",,,"0",,"BARRIO","CENTRO",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4719","030",,,,"Fijo","19.33870786","-99.63363273","2010-07"
"9178628","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","JOSE MARIA MARROQUI","PRIVADA","NINGUNO","CALLE","VIA LOPEZ PORTILLO","CALLE","SIN REFERENCIA",,"SN",,,,,"BARRIO","LA MAGDALENA OTZACATIPAN",,,,"50210","15","MÉXICO                      ","106","Toluca","0234","La Magdalena Otzacatipan","4494","019",,,,"Fijo","19.33164596","-99.61305942","2019-11"
"9199886","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","NICOLAS BRAVO","CALLE","BENITO JUAREZ","CALLE","ÁLVARO OBREGON","CALLE","NICOLÁS BRAVO","108",,,,,,"BARRIO","SAN MATEO OXTOTITLAN",,,,"50100","15","MÉXICO                      ","106","Toluca","0080","San Mateo Oxtotitlán","3903","007",,,,"Fijo","19.29206546","-99.68359949","2019-11"
"9121437","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","GENERAL AGUSTIN MILLAN","PRIVADA","JUAN CAMAÑO","CERRADA","TLALNEPANTLA","CALLE","CHALCO","910",,,,,,"BARRIO","LA TERESONA",,,,"50040","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","3195","001",,,,"Fijo","19.295913","-99.6737069","2019-11"
"9205229","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALZADA","EL NEVADO","CERRADA","MANUEL VILLA","CALLE","AQUILES SERDAN","CERRADA","CERRADA DEL NOGAL","0","SN",,,"0",,"COLONIA","CENTRO",,,,"50250","15","MÉXICO                      ","106","Toluca","0043","Cacalomacán","4901","019",,,,"Fijo","19.25047671","-99.70885495","2019-11"
"9179351","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGO TEXCOCO","CALLE","LAGO DE COAPAN","PRIVADA","TERCERA PRIVADA DE LAGO TEXCOCO","CALLE","JUAN ÁLVAREZ","0","SN",,,"0",,"COLONIA","SEMINARIO 4TA SECC",,,,"50110","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","4954","038",,,,"Fijo","19.27380316","-99.67933745","2019-11"
"9196059","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","INDEPENDENCIA","PRIVADA","PRIVADA DE INDEPENDENCIA","CERRADA","FRANCISCO I. MADERO","CERRADA","FRANCISCO I. MADERO",,"SN",,,,,"LOCALIDAD","CALIXTLAHUACA",,,,"50200","15","MÉXICO                      ","106","Toluca","0044","Calixtlahuaca","1752","041",,,,"Fijo","19.33782507","-99.69325059","2019-11"
"2397725","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","AVENIDA DE LOS CONSTITUYENTES","CALLE","ARTEAGA","CALLE","H. AYUNTAMIENTO","CALLE","5 DE MAYO","82",,,,,,"PUEBLO","LA PALMA",,,,"50265","15","MÉXICO                      ","106","Toluca","0043","Cacalomacán","4884","003",,,,"Fijo","19.25409006","-99.70540771","2010-07"
"2397764","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","SAN FRANCISCO","AVENIDA","AVENIDA DE LOS CONSTITUYENTES","CALLE","INDEPENDENCIA","CALLE","VICENTE GUERRERO","0","SN",,,"0",,"PUEBLO","LA PALMA",,,,"50265","15","MÉXICO                      ","106","Toluca","0043","Cacalomacán","4884","004",,,,"Fijo","19.25397362","-99.70528255","2010-07"
"9385984","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","ADOLFO LOPEZ MATEOS","CALLE","NINGUNO","PRIVADA","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","GUADALUPE",,,,,"15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","2943","005",,,,"Fijo","19.21534255","-99.66214714","2021-11"
"9220249","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","JULIO PARDINAS","CALLE","PANFILO NATERA GARCIA","CALLE","IGNACIO ALLENDE","CALLE","GENERAL MARCELINO GARCÍA BARRAGÁN","1801",,,,,,"COLONIA","DEL PARQUE",,,,"50180","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","206A","013",,,,"Fijo","19.26530859","-99.65606163","2019-11"
"9142926","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","QUINTANA ROO","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","EL CHORRITO","CALLE","CALLE DEL SALTO","0","SN",,,"0",,"COLONIA","CENTRO",,,,"50250","15","MÉXICO                      ","106","Toluca","0043","Cacalomacán","4884","024",,,,"Fijo","19.25073512","-99.70769847","2019-11"
"9158555","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","EJERCITO DEL TRABAJO","CALLE","JUAN ÁLVAREZ","CALLE","LAGO TEXCOCO","CALLE","LAGO DE COAPAN","134",,,,"0",,"COLONIA","SEMINARIO 4TA SECC",,,,"50110","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","4954","038",,,,"Fijo","19.27390539","-99.68037021","2019-11"
"9157367","POLLERIA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGO CAIMANERO","CALLE","LAGUNA DE TRES PALOS","CALLE","LAGUNA DE AMANALCO","CALLE","LAGO KARATASCA",,"SN",,,,,"COLONIA","NUEVA OXTOTITLAN",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1926","038",,,,"Fijo","19.28266392","-99.68327038","2019-11"
"2397385","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LIBERTAD","CALLE","5 DE MAYO","CALLE","CRISTOBAL COLON","CALLE","PENSADOR MEXICANO",,"SN",,,,,"COLONIA","SAN BUENAVENTURA",,,,"50110","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","494A","020",,,,"Fijo","19.26890339","-99.69267866","2010-07"
"2397401","POLLERÍA SIN NOMBRE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PENSADOR MEXICANO","CALLE","5 DE MAYO","CALLE","CRISTOBAL COLON","CALLE","LIBERTAD","210",,,,"0",,"COLONIA","SAN BUENAVENTURA",,,,"50110","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","494A","020",,,,"Fijo","19.26790541","-99.69287733","2010-07"
